,2432,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2433,no sapce left,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2434,killed,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2435,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2436,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2437,BAD,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2438,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2439,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2440,bottom half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2441,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2442,BAD,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2443,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2444,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2445,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2446,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2447,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2448,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2449,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2450,killed,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2451,killed,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2452,killed,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2453,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2454,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2455,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2456,killed,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2457,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2458,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2459,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2460,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2461,BAD,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2462,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2463,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2464,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2465,BAD,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2466,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2467,BAD,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2468,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2469,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2470,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2471,killed,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2472,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2473,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2474,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2475,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2476,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2477,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2478,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2479,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2480,killed,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2481,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2482,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2483,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2484,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2485,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2486,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2487,bottom half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2488,killed,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2489,BAD,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2490,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2491,BAD,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2492,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2493,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2494,killed,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,,,,,,,,,,,,,
,,10,1,,,,,,,,,,
,2495,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2496,top half blue,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2497,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2498,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2499,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2500,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2501,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2502,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2503,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2504,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2505,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2506,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2507,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2508,killed,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2509,killed,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2510,killed,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2511,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2512,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2513,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2514,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2515,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2516,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2517,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2518,BAD,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2519,DONE,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2520,killed,2 cm x 2 cm,30k,50 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,,,,,,,,,,,,,
,10:30 AM,"Changed to 3xDSB1, 1x Energy, unfortunately beam has gone down due to an rf problem. ",,,,,Thomas A ,,,,,,
,10:55 AM,"Beam has returned, started to take runs again ",,,,,,,,,,,
,2530,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,"Thomas A, Wynona, Kerem",,"E, 52, 54, 57"
,2531,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2532,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2533,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2534,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2535,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2536,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2537,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2538,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2539,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2540,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2541,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2542,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2543,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2544,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2545,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2546,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2547,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2548,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2549,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,11:30 AM,"DRS stopped communicating, pushed optical cables in and appeared again ",,,,,Thomas A ,,,,,,
,2550,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2551,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2552,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2553,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2554,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2555,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2556,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2557,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2558,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2559,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2560,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,,,,,,,,,,,,,
,2570,,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2571,BAD,,,,,,,,,,,
,2572,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2573,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2574,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2575,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2576,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2577,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2578,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2579,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2580,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2581,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2582,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2583,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2584,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2585,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2586,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2587,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2588,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2589,BAD,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2590,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2591,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2592,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2593,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2594,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2595,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2596,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2597,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2598,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2599,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2600,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2:30 PM Beam currently off,,,,,,,,,,,,
,"3:36 PM Mains issue (with the beam), no time estimation currently",,,,,,,,,,,,
,3:50 PM Beam has returned...,,,,,,,,,,,,
,2610,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2611,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2612,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2613,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2614,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2615,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2616,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2617,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2618,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2619,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2620,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2621,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,4:05 PM,Beam down....,,,,,,,,,,,
,4:10 PM,And up...,,,,,,,,,,,
,2622,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2623,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2624,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2625,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2626,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,,,,,,,,,,,,,
,2627,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2628,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2629,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2630,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2631,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2632,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2633,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2634,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2635,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2636,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2637,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2638,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2639,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2640,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2641,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2642,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,,,,,,,,,,,,,
,2650,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2651,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2652,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2653,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2654,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2655,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2656,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2657,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2658,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2659,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2660,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2661,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2662,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2663,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2664,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2665,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2666,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2667,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2668,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2669,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2670,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2671,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2672,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2673,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2674,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2675,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2676,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2677,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2678,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2679,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2680,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2681,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2682,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2683,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2684,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2685,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,"Wire Chamber ""Left"" appears to have stopped outputting (worked in 75 GeV runs, gone in the 50 GeV)",,,,,,,,,,,,
,2690,,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2691,,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2692,,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2693,,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
,2694,,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,"3xDSB1, 1xEnergy",,,,
